id,Completed,Last page seen,Start language,Date last action,Date started,IP address,Referrer URL,What year are you?,What is your major?,"If you have a second major, what is it?",What is your gender?,[African American / Black] What racial/ethnic group do you identify with? Check all that apply.,[American Indian / Alaskan Native] What racial/ethnic group do you identify with? Check all that apply.,[Asian / Pacific Islander] What racial/ethnic group do you identify with? Check all that apply.,[Hispanic] What racial/ethnic group do you identify with? Check all that apply.,[White] What racial/ethnic group do you identify with? Check all that apply.,"[Domestic, Race/Ethnicity unknown] What racial/ethnic group do you identify with? Check all that apply.",[International] What racial/ethnic group do you identify with? Check all that apply.,What income bracket does your family fall into?,Please choose one,What is your status at UCLA?,What is your voting status?,"If you voted in the 2008 elections, which presidential candidate did you vote for?","If you did not vote in the 2008 elections, which presidential candidate did you support?","[Worked on a local, state, or national political campaign] Which of the following did you do last year? Check all that apply.",[Participated in student protests] Which of the following did you do last year? Check all that apply.,[Participated in a politically oriented student group] Which of the following did you do last year? Check all that apply.,What political party do you identify with?,Which presidential candidate are you planning to vote for in 2012?,Economy,Job Market,International affairs,Immigration,Education,Healthcare,Social issues,What is your current attitude toward the overall policies of President Obama?,What is your current attitude toward President Obama's education policies?,What is your current attitude toward President Obama's immigration policies?,Proposition 30,"On a 1-5 scale, how familiar are you with the tax measure?",How do you plan to vote on Proposition 30?,How do you think Proposition 30 will affect the UC?,Total time,Group time: General Information,Group time: Presidential Election,Group time: California tax measure
423,,0,en,2012-09-25 01:21:00,2012-09-25 01:21:00,128.97.75.12,,,,,,False,False,False,False,False,False,False,,,,,,,False,False,False,,,,,,,,,,,,,,,,,0,0,0,0
424,2012-09-25 01:24:00,3,en,2012-09-25 01:24:00,2012-09-25 01:21:00,198.72.206.77,http://36ohk6dgmcd1n-c.c.yom.mail.yahoo.net/om/api/1.0/openmail.app.invoke/36ohk6dgmcd1n/11/1.0.35/us/en-US/view.html/0,Third,,Psychology,Female,False,False,False,False,True,False,False,"Annual income over $120,000",I only have loans,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,False,Democrat,Obama (Democratic Party),5,5,5,4,5,4,4,Support,I don't know enough about the president's policies to answer this question.,I don't know enough about the president's policies to answer this question.,,1,I am undecided.,I do not know enough about Proposition 30.,186.97,65.53,68.34,53.1
425,2012-09-25 01:46:00,3,en,2012-09-25 01:46:00,2012-09-25 01:22:00,164.67.205.89,,First,Biology,,Female,False,False,True,False,False,False,False,"Annual income of $80,000 or less",I have both loans and financial aid,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,False,none of the above,Obama (Democratic Party),5,5,4,4,5,5,4,Support,I don't know enough about the president's policies to answer this question.,I don't know enough about the president's policies to answer this question.,,2,I am undecided.,I do not know enough about Proposition 30.,1439.71,1354.62,51.43,33.66
426,2012-09-25 01:27:00,3,en,2012-09-25 01:27:00,2012-09-25 01:23:00,169.232.72.228,,First,Political Science,,Female,False,False,False,False,True,False,False,"Annual income over $120,000",I have neither financial aid nor loans,In-state,I am a registered U.S. voter.,,,False,False,False,Democrat,Obama (Democratic Party),5,5,4,4,5,5,5,Support,Support,Neutral,,2,"I will vote yes on Proposition 30, which would result in a tax increase.",Proposition 30 will have a positive impact.,266.53,81.43,58.45,126.65
427,2012-09-25 01:41:00,3,en,2012-09-25 01:41:00,2012-09-25 01:33:00,164.67.61.198,http://web.mail.comcast.net/zimbra/mail?app=mail,First,Business Economics,,Female,False,False,False,False,True,False,False,"Annual income of $80,000 or less",I only have financial aid,,I am a registered U.S. voter.,I didn't vote in the 2008 elections,McCain (Republican Party),False,False,False,Republican,Romney (Republican Party),4,4,1,2,4,1,3,Against,Neutral,Neutral,,2,,I do not know enough about Proposition 30.,435.2,87.08,93.31,254.81
428,,1,en,2012-09-25 01:46:00,2012-09-25 01:44:00,169.232.70.12,,Fourth,Economics,Political Science,Male,False,False,True,False,False,False,False,"Annual income between $80,000 - $120,000",I only have loans,In-state,I am not a registered U.S. voter.,I didn't vote in the 2008 elections,McCain (Republican Party),False,False,False,none of the above,,,,,,,,,,,,,,,,75.01,75.01,0,0
429,2012-09-25 01:48:00,3,en,2012-09-25 01:48:00,2012-09-25 01:45:00,198.72.211.42,,Third,Dance,,I do not identify with either,False,False,False,False,True,False,True,"Annual income of $80,000 or less",I only have financial aid,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,False,Democrat,Obama (Democratic Party),4,4,4,4,5,5,5,Support,Strongly support,Neutral,,2,I am undecided.,I do not know enough about Proposition 30.,194.12,101.09,50.81,42.22
430,2012-09-25 01:50:00,3,en,2012-09-25 01:50:00,2012-09-25 01:46:00,76.91.19.75,,Fourth,Computer Science,Cognitive Science,Female,False,False,False,False,True,False,False,"Annual income over $120,000",I have neither financial aid nor loans,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,False,Democrat,Obama (Democratic Party),3,3,3,2,4,4,4,Support,Support,Support,,3,I am undecided.,I do not know enough about Proposition 30.,256.44,102.14,77.83,76.47
431,2012-09-25 01:55:00,3,en,2012-09-25 01:55:00,2012-09-25 01:50:00,76.91.24.68,,Fourth,Political Science,,Female,False,False,False,False,True,False,False,"Annual income of $80,000 or less",I only have financial aid,In-state,I am a registered U.S. voter.,Obama (Democratic Party),,True,True,True,Democrat,Obama (Democratic Party),4,4,5,4,5,5,5,Support,Support,Strongly support,,1,"I will vote yes on Proposition 30, which would result in a tax increase.",Proposition 30 will have a strong positive impact.,344.78,174.6,110.35,59.83
432,,0,en,2012-09-25 01:51:00,2012-09-25 01:51:00,164.67.206.171,,,,,,False,False,False,False,False,False,False,,,,,,,False,False,False,,,,,,,,,,,,,,,,,0,0,0,0
433,2012-09-25 01:55:00,3,en,2012-09-25 01:55:00,2012-09-25 01:51:00,76.91.26.223,,Third,"Microbiology, Immunology, and Molecular Genetics",,Female,False,False,True,False,False,False,False,"Annual income of $80,000 or less",I have neither financial aid nor loans,In-state,"I am not a registered U.S. voter, but I plan to register before the 2012 elections.",I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,False,Green,Obama (Democratic Party),5,5,3,3,5,4,4,Support,I don't know enough about the president's policies to answer this question.,Neutral,,2,"I will vote yes on Proposition 30, which would result in a tax increase.",Proposition 30 will have a positive impact.,206.41,60.17,126.64,19.6
434,2012-09-25 02:06:00,3,en,2012-09-25 02:06:00,2012-09-25 02:02:00,75.85.59.5,,Fourth,History,,Male,False,False,False,True,True,False,False,"Annual income over $120,000",I have neither financial aid nor loans,In-state,"I am not a registered U.S. voter, but I plan to register before the 2012 elections.",I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,False,none of the above,Romney (Republican Party),4,3,5,1,4,1,1,Neutral,Neutral,Neutral,,4,"I will vote no on Proposition 30, which would not result in a tax increase.",Proposition 30 will have a negative impact.,269.88,168.52,64.6,36.76
435,2012-09-25 02:06:00,3,en,2012-09-25 02:06:00,2012-09-25 02:02:00,164.67.208.241,,Third,Physiological Science,,Female,True,False,False,False,False,False,False,"Annual income between $80,000 - $120,000",I only have financial aid,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,False,Democrat,Obama (Democratic Party),5,5,4,3,5,5,4,Strongly support,Strongly support,Support,,3,"I will vote yes on Proposition 30, which would result in a tax increase.",Proposition 30 will have a strong positive impact.,232.02,88.07,81.85,62.1
436,2012-09-25 02:10:00,3,en,2012-09-25 02:10:00,2012-09-25 02:02:00,149.142.250.57,,First,Undeclared - Humanities,,Male,False,False,False,False,False,False,False,,I have neither financial aid nor loans,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,McCain (Republican Party),True,False,True,Republican,Romney (Republican Party),5,5,5,3,2,2,1,Against,Against,Neutral,,4,"I will vote no on Proposition 30, which would not result in a tax increase.",Proposition 30 will have no impact.,114.86,62.3,24.54,28.02
437,2012-09-25 02:11:00,3,en,2012-09-25 02:11:00,2012-09-25 02:08:00,169.232.72.119,,First,Undeclared - Physical Sciences,,Female,False,False,True,False,False,False,False,"Annual income of $80,000 or less",I have both loans and financial aid,In-state,"I am not a registered U.S. voter, but I plan to register before the 2012 elections.",I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,False,Independent,Obama (Democratic Party),3,5,5,5,5,3,2,Support,Neutral,Neutral,,2,I am undecided.,I do not know enough about Proposition 30.,191.7,92.15,65.98,33.57
438,,1,en,2012-09-25 02:16:00,2012-09-25 02:14:00,169.232.198.125,http://sn142w.snt142.mail.live.com/default.aspx?rru=inbox,First,Psychology,,Female,False,False,False,True,False,False,False,"Annual income of $80,000 or less",I only have financial aid,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,False,Democrat,,,,,,,,,,,,,,,,142.97,142.97,0,0
439,,0,en,2012-09-25 02:14:00,2012-09-25 02:14:00,169.232.82.217,,,,,,False,False,False,False,False,False,False,,,,,,,False,False,False,,,,,,,,,,,,,,,,,0,0,0,0
440,2012-09-25 02:27:00,3,en,2012-09-25 02:27:00,2012-09-25 02:20:00,198.228.216.154,,First,Mathematics,,Male,False,False,True,False,False,False,False,"Annual income of $80,000 or less",I have neither financial aid nor loans,International,I am ineligible to vote in the U.S.,Obama (Democratic Party),,False,False,False,none of the above,Romney (Republican Party),5,4,2,5,5,3,1,Neutral,Support,I don't know enough about the president's policies to answer this question.,,1,"I will vote no on Proposition 30, which would not result in a tax increase.",Proposition 30 will have a strong negative impact.,441.37,165.85,168.27,107.25
441,2012-09-25 02:34:00,3,en,2012-09-25 02:34:00,2012-09-25 02:25:00,166.216.226.35,,Second,Political Science,History,Male,False,False,False,False,True,False,False,"Annual income between $80,000 - $120,000",I have neither financial aid nor loans,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,Other,True,True,True,Libertarian,Other,5,5,5,2,3,4,2,Strongly against,Against,Strongly against,,4,"I will vote no on Proposition 30, which would not result in a tax increase.",Proposition 30 will have no impact.,543.61,196.93,88.17,258.51
442,2012-09-25 02:32:00,3,en,2012-09-25 02:32:00,2012-09-25 02:29:00,164.67.127.252,,Second,Physiological Science,,Male,False,False,True,False,False,False,False,"Annual income between $80,000 - $120,000",I only have loans,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,False,none of the above,Obama (Democratic Party),3,4,4,4,5,5,4,Support,Support,I don't know enough about the president's policies to answer this question.,,5,"I will vote yes on Proposition 30, which would result in a tax increase.",Proposition 30 will have a positive impact.,204.07,71.28,52.84,79.95
443,2012-09-25 02:33:00,3,en,2012-09-25 02:33:00,2012-09-25 02:30:00,72.134.32.210,,Fourth,"Molecular, Cell, and Developmental Biology",,Female,False,False,False,False,True,False,False,"Annual income of $80,000 or less",I have both loans and financial aid,In-state,I am a registered U.S. voter.,Obama (Democratic Party),,False,True,False,Democrat,Obama (Democratic Party),5,5,5,5,5,5,5,Support,Strongly support,Strongly support,,3,"I will vote yes on Proposition 30, which would result in a tax increase.",Proposition 30 will have a strong positive impact.,169.92,48.68,41.64,79.6
444,2012-09-25 02:44:00,3,en,2012-09-25 02:44:00,2012-09-25 02:32:00,164.67.215.103,,Fourth,Psychobiology,,Male,False,False,True,False,True,False,False,"Annual income between $80,000 - $120,000",I have neither financial aid nor loans,International,I am ineligible to vote in the U.S.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,False,none of the above,I am not planning to vote in the 2012 elections.,3,4,4,5,5,5,3,I don't know enough about the president's policies to answer this question.,I don't know enough about the president's policies to answer this question.,I don't know enough about the president's policies to answer this question.,,1,I am not going to vote.,I do not know enough about Proposition 30.,722.97,178.85,373.79,170.33
445,2012-09-25 02:36:00,3,en,2012-09-25 02:36:00,2012-09-25 02:34:00,98.154.231.83,,Third,Psychology,,Male,False,False,True,False,False,False,False,"Annual income over $120,000",I have both loans and financial aid,In-state,"I am not a registered U.S. voter, but I plan to register before the 2012 elections.",I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,False,none of the above,Obama (Democratic Party),4,5,4,3,3,2,1,Support,Neutral,Neutral,,3,"I will vote yes on Proposition 30, which would result in a tax increase.",Proposition 30 will have a positive impact.,151.28,76.18,40.67,34.43
446,2012-09-25 02:39:00,3,en,2012-09-25 02:39:00,2012-09-25 02:36:00,208.77.232.189,,Third,Political Science,Chinese,Female,False,False,False,False,True,False,False,"Annual income between $80,000 - $120,000",I only have financial aid,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,True,True,Independent,Obama (Democratic Party),4,4,5,4,5,5,5,Strongly support,Strongly support,Support,,3,"I will vote yes on Proposition 30, which would result in a tax increase.",I do not know enough about Proposition 30.,154.6,78.24,41.88,34.48
447,2012-09-25 02:39:00,3,en,2012-09-25 02:39:00,2012-09-25 02:36:00,164.67.214.140,,First,Undeclared - Humanities,,Male,False,False,False,False,True,False,False,"Annual income over $120,000",I have neither financial aid nor loans,Out-of-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,True,Democrat,Obama (Democratic Party),3,3,3,3,3,3,5,Support,Strongly support,Neutral,,1,I am not going to vote.,Proposition 30 will have a positive impact.,180.42,97.74,33.94,48.74
448,2012-09-25 02:42:00,3,en,2012-09-25 02:42:00,2012-09-25 02:39:00,76.171.218.245,,Second,Physics,,Female,False,False,False,False,True,False,False,"Annual income of $80,000 or less",I only have financial aid,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,False,none of the above,Obama (Democratic Party),3,3,5,3,5,5,5,Strongly support,Strongly support,I don't know enough about the president's policies to answer this question.,,2,"I will vote yes on Proposition 30, which would result in a tax increase.",Proposition 30 will have no impact.,177.19,68.51,62.13,46.55
449,,0,en,2012-09-25 02:42:00,2012-09-25 02:42:00,192.12.83.103,http://graphics.dailybruin.com/survey/index.php,,,,,False,False,False,False,False,False,False,,,,,,,False,False,False,,,,,,,,,,,,,,,,,5598.58,0,5598.58,0
450,2012-09-25 02:48:00,3,en,2012-09-25 02:48:00,2012-09-25 02:44:00,164.67.124.149,,First,Linguistics,,Male,False,False,True,False,False,False,False,"Annual income of $80,000 or less",I only have financial aid,In-state,"I am not a registered U.S. voter, but I plan to register before the 2012 elections.",I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,False,Democrat,Obama (Democratic Party),5,5,4,3,5,4,5,Support,Support,Neutral,,2,"I will vote yes on Proposition 30, which would result in a tax increase.",Proposition 30 will have a positive impact.,230.84,143.69,49.49,37.66
451,,0,en,2012-09-25 02:48:00,2012-09-25 02:48:00,164.67.208.224,,,,,,False,False,False,False,False,False,False,,,,,,,False,False,False,,,,,,,,,,,,,,,,,0,0,0,0
452,2012-09-25 02:56:00,3,en,2012-09-25 02:56:00,2012-09-25 02:52:00,169.232.173.167,,First,Art,Film and Television,Male,False,False,True,False,False,False,False,"Annual income over $120,000",I don't know,Out-of-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,True,False,Democrat,Obama (Democratic Party),5,5,4,2,5,5,5,Strongly support,Strongly support,Neutral,,4,"I will vote yes on Proposition 30, which would result in a tax increase.",Proposition 30 will have a positive impact.,208.32,74.52,45.17,88.63
453,2012-09-25 02:58:00,3,en,2012-09-25 02:58:00,2012-09-25 02:56:00,108.244.30.21,http://36ohk6dgmcd1n-c.c.yom.mail.yahoo.net/om/api/1.0/openmail.app.invoke/36ohk6dgmcd1n/11/1.0.35/us/en-US/view.html/0#bn=1.0.35&.lang=en-US&.intl=us&rtl=0&proxyhost=us.mg6.mail.yahoo.com&sig=1d3196b6a1e369705fe7bfd0fee1e285&vid=om_default_view_id_36ohk6dgmcd1n-message_render_1348541508611&app=36ohk6dgmcd1n&mailver=neo&crumb=25CuuqG61yI,Second,Psychology,,Female,False,False,False,False,True,False,False,"Annual income over $120,000",I have neither financial aid nor loans,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,False,Libertarian,Obama (Democratic Party),4,4,3,3,4,4,5,Strongly support,Support,Support,,2,I am undecided.,I do not know enough about Proposition 30.,139.84,59.68,38.07,42.09
